Name,Price,Link,Img_url
" 레노버 2023 V15 G4 코어i5 인텔 13세대, Iron Gray, 256GB, 8GB, Free DOS, 83A10001KR ","619,000",https://www.coupang.com/vp/products/7598185753?itemId=20093099130&vendorItemId=87188429638,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2023/09/14/16/8/452ad541-0a0f-47f3-9204-ee54a33566dd.jpg
" 아이뮤즈 2020 스톰북 14.1 셀러론, White, 64GB, 4GB, WIN10 Home, StormBooK14 ","231,830",https://www.coupang.com/vp/products/1797052276?itemId=3114075481&vendorItemId=71101814090,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/1738997146616471-a0790518-9a60-4ab7-8c1b-9d8e954a579c.jpg
" A급중고/삼성/LG/HP I5 I7 리퍼 중고노트북 리퍼노트북 게이밍노트북 기본SSD장착 WIN10, 삼성 NT200B5C 지포스, WIN10 Pro, 8GB, 128GB, 코어i5, 블랙 ","179,000",https://www.coupang.com/vp/products/7292982699?itemId=18644591100&vendorItemId=85790839818,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/04f6/ac828ade4532a6706b1d6e3872c9ce6400b88f70b3e7950d65707015ed26.jpg
" LG전자 그램 14 화이트 노트북 14Z980 코어i5-8250U 램12GB SSD256GB 윈10 탑재, WIN10 Home, 12GB, 256GB, 코어i5 8250U ","589,000",https://www.coupang.com/vp/products/6458262639?itemId=16386429388&vendorItemId=83577788207,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/92df/21f0fc0bebb8bb4b458879e498dfe8e022e6e082562ab9759fce98351623.jpg
" 삼성 아티브북9 NT900 i7-4500 8G SSD256G Win10 중고노트북 베터리 50% 이상 보증, i7-5500 (B급), 8GB, 256GB, 실버 ","209,000",https://www.coupang.com/vp/products/7991213226?itemId=22212893795&vendorItemId=89276920539,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/b0a8/beda01d7d20eca3920cc6c07e47f3299086e80dbf64d3a8dd27e66d00ca0.jpg
" 삼성노트북 NT550XED-K24A 윈도우11탑재 가성비 인강용 사무용 학생용 업무용 노트북 추천 한컴오피스 증정, 그라파이트, 펜티엄, 256GB, 8GB, Windows11Pro ","609,000",https://www.coupang.com/vp/products/7761832619?itemId=20932936460&vendorItemId=87802699290,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/30ad/54e8d873a6336b3d0034f241c006e09e37dda5cb950c317b845217082b5b.jpg
" 에이수스 2022 익스퍼트북 B1 14 셀러론, 블랙, B1400CEAE, 128GB, 4GB, WIN11 Pro ","329,000",https://www.coupang.com/vp/products/7811544872?itemId=21190701225&vendorItemId=88538022792,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/928f/3244038e89db5aff760c6b03badd09b282d270dc0a63be0789178395b015.jpg
" 삼성 초경량 13.3 중고노트북 NT911S3K i5-5200U 4GB SSD256GB WIN10, 256GB, 네이비 ","175,000",https://www.coupang.com/vp/products/7844834959?itemId=21365517110&vendorItemId=88422931810,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/1cd0/8f1442362a0d87057dc64f851402b94bb194dfb511d9baee5f3895ff350c.jpg
" 레노버 2023 아이디어패드 슬림 3 15ABR8 15.6 라이젠5 라이젠 7000 시리즈, ARCTIC GREY, 256GB, 16GB, WIN11 Home, 82XM0039KR ","749,000",https://www.coupang.com/vp/products/7167043809?itemId=19658393157&vendorItemId=86757218254,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/4614961741418827-fff353f2-bb67-447f-9335-3e83cd55599d.jpg
" 레노버 2022 ThinkPad E15 G4 15.6 라이젠5 라이젠 5000 시리즈, Black, 256GB, 8GB, Free DOS, 21ED004EKD ","550,150",https://www.coupang.com/vp/products/7685586594?itemId=14472055834&vendorItemId=81715375492,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/rs_quotation_api/6n2yh8es/897ec121f3be440eb29af09873ab7b36.jpg
" 삼성 노트북9 Always NT901X5T i7-8550U 램16G/8G SSD512G 윈10 (50대 한정 NVMe 1TB 무료UP), 실버, 코어i7, 512GB, 16GB, WIN10 Pro ","597,000",https://www.coupang.com/vp/products/7650235412?itemId=20353401900&vendorItemId=86616773392,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/0301/bd0e2605b8dcaa4dda47e20c7ed7a8bebe1e5630d0fc935208b55939bd76.jpg
" 삼성노트북 NT301E5C-A i5 DDR3 8G SSD 128G 윈10, WIN10, 4GB, 256GB, 블랙 ","170,000",https://www.coupang.com/vp/products/7978510641?itemId=22126355479&vendorItemId=89173185012,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/9cea/0c94b6af832379b46595664c95b1524c02e141bfd461a9ca468ff49d3705.jpg
" 레노버 2022 ThinkBook 15 G4 IAP 코어i5 인텔 12세대, 미네랄 그레이, 256GB, 16GB, Free DOS, 21DJ00C2KR ","799,000",https://www.coupang.com/vp/products/7525138115?itemId=19657616152&vendorItemId=86754747261,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2022/08/08/16/2/f29f0f00-910e-4285-800c-7074382d069f.jpg
" 삼성 노트북 15.6인치 NT371B5L 사무용 가정용 인강용 게이밍 롤 포토샵 i5 ssd탑재 윈10 pro, 코어i5, 512GB, 16GB, WIN10 Pro ","389,000",https://www.coupang.com/vp/products/7310558711?itemId=20425617083&vendorItemId=85838715729,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/20bc/22343633551fab34dfbe947e0b2b9c4e8c41ea6afec4bea9ca8d23ddc6ed.jpg
" 레노버 아이디어패드 Slim1-15ALC7, 15ALC7, Free DOS, 8GB, 256GB, 실버 ","379,000",https://www.coupang.com/vp/products/7821567883?itemId=21246418697&vendorItemId=88307015400,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/2798/4fb60fcc9772f23884aca30e60d30d2275157175f7d0b2440fe4ae510aa1.jpg
" 삼성전자 갤럭시북 15.6 재택근무 학습용 노트북 한컴오피스팩 및 국내 정품 윈도우 패키지 동봉, NT550-I3, WIN11 Home, 8GB, 250GB, 코어i3, 실버 ","699,000",https://www.coupang.com/vp/products/6703045034?itemId=15532761761&vendorItemId=89292171900,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/9e0d/64bd1304f15b98f261c15a9a07305c8afd2d295e832147a0307cd0f472f9.jpg
" 에이수스 2023 비보북 15 코어i3 인텔 12세대, 쿨 실버, 256GB, 16GB, WIN11 Home, X1504ZA-BQ387 ","538,900",https://www.coupang.com/vp/products/7614895040?itemId=20469779642&vendorItemId=87537608195,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/784181816439133-26066361-6522-4ad4-bba5-b09aca3a0c24.jpg
" LG전자 그램 14 코어 울트라5 인텔 Iris, 에센스 화이트, 256GB, 8GB, WIN11 Home, 14Z90S-GR5CK ","1,390,000",https://www.coupang.com/vp/products/7792795332?itemId=21086817496&vendorItemId=88148892190,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/1347383580896727-29b0a052-8e2f-4122-a681-b7b6acdd7fce.jpg
" 에이수스 2024 비보북 15 코어i3 인텔 12세대, 쿨 실버, 512GB, 8GB, Free DOS, X1504ZA-BQ1040 ","468,000",https://www.coupang.com/vp/products/7969218335?itemId=22066750339&vendorItemId=89113893316,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/03/19/9/6/f7a2f249-499f-4655-b5c1-f44681f0d5be.jpg
" 삼성전자 노트북 9 metal NT901X5L i5-6200U 8G SSD Win10, WIN10 Home, 8GB, 512GB, 코어i5 ","322,100",https://www.coupang.com/vp/products/6455937069?itemId=14033324448&vendorItemId=81281631954,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/771d/5b48dba3fae0896ab5426059d1d83244b4b8dfb8e86f7c9b4e696b6d0292.jpg
" 삼성전자 갤럭시북4 15.6 코어I5 13세대 한컴오피스팩 및 무선마우스 정품 윈도우11 패키지 동봉, R-A51AG, WIN11 Home, 16GB, 512GB, 그레이 ","1,049,000",https://www.coupang.com/vp/products/7991194687?itemId=22212816611&vendorItemId=89258837393,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/5d12/e2a91b134266478ba4eac810244be8ee1a774daa4915d573903645b60997.jpg
" 삼성 노트북3 NT371B5J I5-4310M/16G/SSD512G/HD4600/15.6/WIN10, WIN10 Pro, 16GB, 512GB, 코어i5, 블랙 ","349,000",https://www.coupang.com/vp/products/7581844823?itemId=18821560888&vendorItemId=85951869399,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/9d8b/646700ccd4a66670cda485ffa2ab182adf5d16a73f7e7ca33a871bd73662.jpg
" 삼성노트북 NT550XED-K24A 윈도우11탑재 가성비 인강용 사무용 학생용 업무용 노트북 추천 한컴오피스 증정, 실버, 펜티엄, 128GB, 8GB, Windows11Pro ","579,000",https://www.coupang.com/vp/products/7761832619?itemId=20932936469&vendorItemId=87802699218,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/6feb/dec95f2c9a2220dc706dd9154a3b9f2800b76f979bde4cdd372aaa46229a.png
 LG 그램 14Z960 i5-6200 8G SSD256G Win10 가벼운 슬림한 노트북 980g ,"407,600",https://www.coupang.com/vp/products/4846122865?itemId=6267715305&vendorItemId=73563344463,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/ee7b/c324abd623852451de6ae4f24c568db17898085573380a5d67dd223e380c.jpg
" 레노버 2023 아이디어패드 슬림 5i 14IRL 14 코어i5 인텔 13세대, Cloud Grey, 512GB, 16GB, Free DOS, 82XD002XKR ","999,000",https://www.coupang.com/vp/products/7355580399?itemId=18938714252&vendorItemId=86065251632,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/316865365115724-6bc24c39-66cb-4136-843a-5d80ca2ccc3a.jpg
" LG 노트북 그램 14Z980 가벼운 그램노트북 i5 DDR4 초고속 M.2 SSD 장착 윈도우10 프로, WIN10, 16GB, 256GB, 코어i5, 화이트 ","559,000",https://www.coupang.com/vp/products/6458262639?itemId=20176278777&vendorItemId=87268386180,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/c92c/262e15739a7cc170cc7429fd45f03ea5832482511cbb985d789a44a0ba96.jpg
" 에이수스 2022 익스퍼트북 B1 14 셀러론, 블랙, B1400CEAE, 256GB, 8GB, WIN11 Pro ","379,000",https://www.coupang.com/vp/products/7811544872?itemId=21190701224&vendorItemId=88538022826,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/928f/3244038e89db5aff760c6b03badd09b282d270dc0a63be0789178395b015.jpg
" 사무용 노트북 렌탈 대여 임대 사무용 가정용 회사용 관공서용 대량렌탈가능, 사무용노트북, WIN11 Pro, 8GB, 128GB, 코어i5, 30일 ","49,900",https://www.coupang.com/vp/products/7202643336?itemId=18209661299&vendorItemId=88659094050,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/4518/68a15de88e4101b3d8c5f3cdd34bfe192804cec9bedb5308bd4181281010.jpg
" 에이수스 2024 비보북 고 15 코어i3 인텔 13세대, 쿨 실버, 512GB, 8GB, Free DOS, E1504GA-BQ483 ","410,930",https://www.coupang.com/vp/products/7923552475?itemId=21775970313&vendorItemId=88824783499,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/02/27/15/9/a75ce2f2-b113-4e01-aa08-799e271cec8d.jpg
" LG 울트라노트북 i5 6200U RAM 16GB SSD 1TB 윈10 15UB470, WIN10, 코어i5, 화이트 ","539,000",https://www.coupang.com/vp/products/6848726966?itemId=16306703449&vendorItemId=83498976228,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/d57a/9b005c17d80a86cee9d45c6f61d9b757f4d01ceca1584edd73c40b2ff658.jpg
" 삼성노트북 아티브북3 NT371B5J i5-4세대/RAM8GB/SSD256GB/WIN10/웹캠O/사무 주식 매장 학원 인강용 최적화, WIN10 Pro, 8GB, 256GB, 코어i5, 블랙엔그레이 ","238,000",https://www.coupang.com/vp/products/7581844823?itemId=20015861785&vendorItemId=87684239311,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/2d14/ad9e40662fd50dde48e091f2657fab9dbc7745717faf8c2f9790f8a00291.jpg
" 에이수스 2023 비보북 15 코어i3 인텔 12세대, 쿨 실버, 256GB, 8GB, Free DOS, X1504ZA-BQ387 ","441,530",https://www.coupang.com/vp/products/7614895040?itemId=20175894635&vendorItemId=87267806771,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/784181816439133-26066361-6522-4ad4-bba5-b09aca3a0c24.jpg
" 레노버 2023 아이디어패드 슬림 3 16ABR8 16 라이젠5 라이젠 7000 시리즈, Arctic Grey (82XR), 256GB, 16GB, Free DOS, 82XR000HKR ","699,000",https://www.coupang.com/vp/products/7211760125?itemId=18252880585&vendorItemId=85399584183,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/7191589779785790-b7349e82-4005-4d3b-a143-e571eb257fe3.jpg
" 사무용 노트북 렌탈 대여 임대 사무용 가정용 회사용 관공서용 대량렌탈가능, 사무용노트북, WIN11 Pro, 8GB, 128GB, 코어i5, 15일 ","34,900",https://www.coupang.com/vp/products/7202643336?itemId=18209661289&vendorItemId=88659094057,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/4518/68a15de88e4101b3d8c5f3cdd34bfe192804cec9bedb5308bd4181281010.jpg
" 에이수스 2024 젠북 14 코어Ultra9 인텔 14세대, 폰더 블루, 1TB, 32GB, WIN11 Home, UX3405MA-PZ293W ","1,769,630",https://www.coupang.com/vp/products/7921342535?itemId=21762532767&vendorItemId=88811478393,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/02/26/17/5/53894428-607c-4ad9-815b-0bef6411fe14.jpg
" LG 그램 14Z960 14ZB970 I5-6200U/8G/SSD512 슬림한 노트북 무게 980g, LG 14ZB970, WIN10 Pro, 12GB, 512GB, 화이트 ","498,000",https://www.coupang.com/vp/products/7835500865?itemId=21317725272&vendorItemId=88377133669,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/3739/6f2c551e2c31deda26722c4564193fc90b5aa863bf0f7fbb4a1de64f44cc.jpg
" LG그램 17인치 30일 노트북렌탈 대여, WIN10, 16GB, 256GB, 화이트 ","99,900",https://www.coupang.com/vp/products/7891652292?itemId=21607364258&vendorItemId=88658781494,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/fd29/668289a57a7057448ec194fba3f7fac42d28554afcae1301ebe2507baea0.jpg
 LG 15UB470 I5-6200/8G/SSD128G/HD520/15.6/WIN10 ,"299,000",https://www.coupang.com/vp/products/6431886426?itemId=13884260765&vendorItemId=81134022413,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/3b6e/2c236329691b426b33c76b71c4a473930980d633eed5c7209aefd5ab0644.jpg
" 삼성 사무용 인강 노트북 인텔 i5 i7 SSD장착 윈10 홈, NT370E, WIN10 Home, 8GB, 128GB, 코어i5 4세대, 블랙 ","259,000",https://www.coupang.com/vp/products/7228207012?itemId=18334398651&vendorItemId=85478856335,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/1d58/73b130bdf00f54ab049fd604f139af07f4b6119b6e3a2d074e517ca916e6.jpg
" [새상품] LG 그램 17인치 노트북 17ZB90R 13세대 i7 16G 512G, 17ZB90R-K.AAC7U1, WIN11 Home, 16GB, 512GB, 블랙 ","1,399,000",https://www.coupang.com/vp/products/7927507637?itemId=21796827092&vendorItemId=89278316704,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/ac10/0841536a12b39a69fdb001bf3e56be4bfc3100e56efb2c5d5eeea226c31a.jpg
" 베이직스 2023 베이직북 14 프로 코어i5 인텔 10세대, White, 256GB, 8GB, WIN11 Home, BP1423FW ","583,000",https://www.coupang.com/vp/products/7623579480?itemId=20217333667&vendorItemId=87307043076,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/3230211055951530-29f24d24-ff8c-402b-bb14-be6f51ff4212.jpg
" 중고노트북 삼성 LG HP DELL 레노버 한성 ASUS 정품윈도우 SSD 대화면 노트북, WIN10 Home, 4GB, 128GB, 코어i5, 블랙 ","109,000",https://www.coupang.com/vp/products/7376292269?itemId=19039045812&vendorItemId=86251127033,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/7227/078d93c8b81eabbedbb19ad765116277d1221a8c0aea5155702f0a81836e.jpg
" 델 2023 인스피론 15 3520 15.6 코어i5 인텔 12세대, 카본 블랙, 256GB, 16GB, WIN11 Home, DN3520-UB02KR ","569,000",https://www.coupang.com/vp/products/6750512228?itemId=19657726417&vendorItemId=85916724832,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/5509/3e08b44ba65997e4733bf2be0b4d528d3f28de5dc71ebfe956f496b3c677.jpg
" LG 울트라 PC 15.6인치 7세대 SSD장착 윈도우11 프로, 15UB470, WIN11 Pro, 8GB, 128GB ","319,000",https://www.coupang.com/vp/products/7776389143?itemId=21007132507&vendorItemId=88070969964,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/3f30/c65af253dd1ca0bd5bb5e64bac8b80b7a485b5428ed3ac6ab1f3d1b381ee.jpg
" 에이수스 2024 비보북 17 코어i5 인텔 13세대, 콰이어트 블루, 512GB, 8GB, Free DOS, X1704VA-AU316 ","698,980",https://www.coupang.com/vp/products/7913163663?itemId=21719049150&vendorItemId=88768313096,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/02/21/14/5/16c95a12-3f92-46f3-84d8-00119d72da93.jpg
" 삼성전자 갤럭시북 15.6 재택근무 학습용 노트북 한컴오피스팩 및 국내 정품 윈도우 패키지 동봉, R-A51AS, WIN11 Home, 16GB, 500GB, 실버 ","1,099,000",https://www.coupang.com/vp/products/6703045034?itemId=22208711598&vendorItemId=89292171785,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/833d/fe45d368e6f27641feba3bd491631cc1863adbf0adf2cb0fa72b75f39c23.jpg
" 삼성전자 노트북 15.6인치 FHD NT371B5L i5-6300HQ 16GB NVMe 256 윈10, 삼성전자 노트북 NT371B5L, WIN10, 256GB, 블랙 ","269,000",https://www.coupang.com/vp/products/7923082632?itemId=21773502048&vendorItemId=88822353709,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/6ae1/b7f458f2b2d5fdb39369c05e2ccc5511366a746680813acb0c56e9cf7cb7.png
" 레노버 2023 아이디어패드 슬림 5 라이트 14ABR8 14 라이젠5 라이젠 7000 시리즈, CLOUD GREY, 512GB, 16GB, Free DOS, 82XS001CKR ","1,299,000",https://www.coupang.com/vp/products/7248164858?itemId=18431584059&vendorItemId=89201851922,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/d3f6/d3615c60809fe10f0b139fa138a7a20057102d1a00d426c2e7bb5b3b24dc.jpg
" LG 노트북 그램 14Z980 가벼운 그램노트북 i5 DDR4 초고속 M.2 SSD 장착 윈도우10 프로, WIN10, 16GB, 512GB, 코어i5, 화이트 ","598,000",https://www.coupang.com/vp/products/6458262639?itemId=20176278780&vendorItemId=87268386158,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/c92c/262e15739a7cc170cc7429fd45f03ea5832482511cbb985d789a44a0ba96.jpg
" HP 2023 노트북 15 코어i3 인텔 12세대, Jet Black, 256GB, 8GB, Free DOS, 15-fd0102TU ","444,500",https://www.coupang.com/vp/products/7824092703?itemId=18807094470&vendorItemId=85937717422,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2023/05/11/15/4/1bc82021-2543-4b24-9d1a-a8fc7693c97f.jpg
" 삼성 노트북 15.6인치 NT371B5L 사무용 가정용 인강용 게이밍 롤 포토샵 i5 ssd탑재 윈10 pro, 코어i5, 128GB, 8GB, WIN10 Pro ","299,000",https://www.coupang.com/vp/products/7310558711?itemId=20425617081&vendorItemId=85838715726,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/20bc/22343633551fab34dfbe947e0b2b9c4e8c41ea6afec4bea9ca8d23ddc6ed.jpg
" HP 2024 노트북 15 코어i3 인텔 13세대, 다이아몬드 화이트(커버) + 내추럴 실버(베이스), 512GB, 16GB, WIN11 Home, 15-fd0242TU ","698,940",https://www.coupang.com/vp/products/7812122926?itemId=21714870701&vendorItemId=88753629695,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/01/03/15/9/1ed9010e-aa8f-466a-8b7d-f7bff8b86d30.jpg
" LG전자 2023 울트라PC 15 15U40R-GRTWK - WIN11 설치 모델로 출고됩니다., WIN11 Home, 32GB, 2TB, 라이젠3, 화이트 ","829,000",https://www.coupang.com/vp/products/7742204752?itemId=20832770469&vendorItemId=87900844253,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/2ce7/35a4c3b73eebf15dcadbf058e0667fec627183f63ca92f12c978ab38d75b.png
" 삼성전자 노트북 5 코어i5 8세대 SSD탑재 NT551EBE 그레이 코어i5-8265U 램8GB SSD256GB 윈10 Pro 탑재, WIN10 Pro, 16GB, 256GB ","439,000",https://www.coupang.com/vp/products/7858718354?itemId=21439584473&vendorItemId=88494229480,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/0497/dff970a8ddec32b8b88d6afe49bb3c8c08e1b9f8d8a6017dd8b21d03485e.jpg
" 에이수스 2023 젠북 15 OLED 라이젠7 라이젠 7000 시리즈, 폰더 블루, 512GB, 16GB, WIN11 Home, UM3504DA-MA180W ","1,053,860",https://www.coupang.com/vp/products/7812355971?itemId=19083612870&vendorItemId=86205882304,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/3296235849631243-46948ee9-ded4-4ada-93b8-3692e4e3dd83.jpg
" HP 2024 노트북 17s 코어i5 인텔 12세대, 네추럴 실버, 512GB, 16GB, WIN11 Home, 17s-cu2023TU Super ","889,000",https://www.coupang.com/vp/products/7926021665?itemId=21789429004&vendorItemId=88838094078,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/rs_quotation_api/hhuiwrop/090c2f7d59854f61bc11a009549241df.jpg
" 삼성전자 NT371B5J i5 8G SSD256GB Win10, 256GB, 8GB, WIN10 Home ","238,000",https://www.coupang.com/vp/products/7331106764?itemId=15338290512&vendorItemId=82559003468,https://thumbnail7.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/5edf/9217a445934f795d145bccae5b76b17ed321cd76c3c11367c5d924f1a01e.jpg
" 레노버 2023 V15 G4 코어i5 인텔 13세대, Iron Gray, 256GB, 16GB, Free DOS, 83A10001KR ","646,250",https://www.coupang.com/vp/products/7598185753?itemId=20470030189&vendorItemId=87537341268,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2023/09/14/16/8/452ad541-0a0f-47f3-9204-ee54a33566dd.jpg
" HP 2023 엘리트북 655 G10 15.6, 실버, 512GB, 16GB, Win11 Home, G10-80R49PA ","785,540",https://www.coupang.com/vp/products/7813788607?itemId=21283237537&vendorItemId=88331188293,https://thumbnail9.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2023/08/25/10/6/db571279-d16b-40f2-b0d0-7b7d89c2a0dd.jpg
" 삼성전자 갤럭시북4 15.6 코어I5 13세대 한컴오피스팩 및 무선마우스 정품 윈도우11 패키지 동봉, R-A51AS, WIN11 Home, 16GB, 512GB, 실버 ","1,049,000",https://www.coupang.com/vp/products/7991194687?itemId=22212816645&vendorItemId=89258837469,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/833d/fe45d368e6f27641feba3bd491631cc1863adbf0adf2cb0fa72b75f39c23.jpg
" A급중고 LG 15N540 I5-4310M/16G/SSD256G/HD4600/15.6 HD/WIN10 게이밍북, WIN10 Pro, 16GB, 256GB, 코어i5, 실버 ","279,000",https://www.coupang.com/vp/products/6838627007?itemId=16255031935&vendorItemId=83448145690,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/00a4/6885c6249b8fb0e86c2d4882636f524140dfdc9845418bf40496debbba20.png
" Apple 2020 맥북 에어 13, 스페이스 그레이, M1, 256GB, 8GB, A2337 ","1,064,520",https://www.coupang.com/vp/products/4322481134?itemId=5033261049&vendorItemId=72343055641,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/397296000467275-5a83a375-06a6-4c00-9e16-ffd2687b23c8.jpg
" 에이수스 2024 ROG 스트릭스 G16 코어i9 인텔 13세대 지포스 RTX 4060, Eclipse Gray, 1TB, 16GB, Free DOS, G614JV-N4117 ","1,999,000",https://www.coupang.com/vp/products/7961471716?itemId=22012062077&vendorItemId=89059477637,https://thumbnail8.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/2024/03/15/16/4/fa43cda5-5d2d-4553-bd97-762ecd28d658.jpg
" 레노버 2024 요가 슬림 7 14IMH9 코어Ultra7 인텔 14세대, Luna Grey, 1TB, 32GB, Free DOS, 83CV0025KR ","1,449,000",https://www.coupang.com/vp/products/7903115265?itemId=21665266327&vendorItemId=88715870030,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/rs_quotation_api/pa1cstwo/6e5d2a7e9b27463f90331cb235fdcb0d.jpg
" LG 8세대 GRAM 14Z980 코어i5 16GB SSD256GB Win10, 4. 14Z980, WIN10 Home, 8GB, 256GB ","529,000",https://www.coupang.com/vp/products/6458262639?itemId=19245692570&vendorItemId=87748226535,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/419e/23bf6a2b4af170ab91abbaf4d7f46810a78c41f6957e77aa90c40bd03ca2.jpg
" 에이수스 2023 젠북 15 라이젠5 라이젠 7000 시리즈, 폰더 블루, 512GB, 16GB, WIN11 Home, UM3504DA-BN144 ","949,000",https://www.coupang.com/vp/products/7387505030?itemId=19209841671&vendorItemId=86318458019,https://thumbnail10.coupangcdn.com/thumbnails/remote/700x700ex/image/retail/images/785732141559482-ea91d0a5-05ba-420d-9e34-823e5669fe02.jpg
" 삼성노트북 NT550XED-K24A 윈도우11탑재 가성비 인강용 사무용 학생용 업무용 노트북 추천 한컴오피스 증정, 실버, 펜티엄, 1128GB, 16GB, Windows11Pro ","739,000",https://www.coupang.com/vp/products/7761832619?itemId=20932936473&vendorItemId=87802699182,https://thumbnail6.coupangcdn.com/thumbnails/remote/700x700ex/image/vendor_inventory/6feb/dec95f2c9a2220dc706dd9154a3b9f2800b76f979bde4cdd372aaa46229a.png
